2.124930172302313292e+00,1.883968781018956262e+00,2.570960630299540473e+00
1.242760739449256802e+00,2.353284781846308515e+00,3.266645642737449506e+00
8.179051622243647124e-01,1.458143888069626470e+00,2.483282256936552024e+00
4.700728704383718148e-01,6.862861206441992490e-01,6.506257742108041420e-01
1.861674503993484775e+00,2.777327693188608837e+00,3.440576365563609684e+00
3.091141007028380905e+00,5.054967970923887499e+00,4.256074745139803994e+00
